Time,Truth,Reconstruction
1.27,-12.931840358198677,-11.523874172039694
1.28,-12.472304280581913,-11.148358896142016
1.29,-11.944367218078268,-10.720432711981484
1.3,-11.361574662438757,-10.253741170219211
1.31,-10.738155323674267,-9.761106637961774
1.32,-10.088272268798146,-9.253405960594458
1.33,-9.425384767663008,-8.738911171628203
1.34,-8.761757174849048,-8.223170224680779
1.35,-8.108126971072119,-7.709403643201524
1.36,-7.473524363886388,-7.1992980744827335
1.37,-6.865222526470905,-6.694007317533658
1.3800000000000001,-6.288790708800156,-6.195139163514297
1.3900000000000001,-5.748220961456038,-5.705518462017396
1.4000000000000001,-5.246101432366225,-5.229570291521295
1.41,-4.783813509606214,-4.77325043391833
1.42,-4.361735180157518,-4.343545682115646
1.43,-3.979437958413317,-3.9476534843365356
1.44,-3.6358690967071423,-3.592010723550156
1.45,-3.329514306539718,-3.2813630511049623
1.46,-3.0585388729587963,-3.0180464423704
1.47,-2.8209069247469647,-2.801598852745821
1.48,-2.614479866603272,-2.6287474476450097
1.49,-2.4370957309291086,-2.493745018433242
1.5,-2.286631597516248,-2.388975108590896
1.51,-2.1610513682194155,-2.3057191741437295
1.52,-2.058441155475584,-2.2349810080287233
1.53,-1.9770344114146443,-2.1682848958536516
1.54,-1.9152287334109406,-2.098391174270333
1.55,-1.8715960633581044,-2.0198941132006034
1.56,-1.8448877723629173,-1.9296767375037234
1.57,-1.8340359030159976,-1.8271974719295399
1.58,-1.8381516356366527,-1.7145817267805301
1.59,-1.856521856927909,-1.5964957198045966
1.6,-1.888604540787341,-1.4797943082760443
1.61,-1.9340235013556168,-1.3729583600497444
1.62,-1.992562946330197,-1.285364833845634
1.6300000000000001,-2.0641621419061313,-1.226457165569072
1.6400000000000001,-2.148910396637669,-1.2048986889093687
1.6500000000000001,-2.2470424768108046,-1.2277943365567396
1.6600000000000001,-2.3589344769677836,-1.3000556852664382
1.67,-2.485100082038253,-1.4239641483889014
1.68,-2.626187067738656,-1.5989610878915839
1.69,-2.7829737886371024,-1.8216666510484631
1.7,-2.9563652932104763,-2.0861055942515736
1.71,-3.147388576451005,-2.384101380867839
1.72,-3.3571863266951896,-2.7057909486327465
1.73,-3.587008337632672,-3.040211556438905
1.74,-3.838199532189146,-3.3759164103919126
1.75,-4.112183276285446,-3.7015847406807634
1.76,-4.410438343611708,-4.0066017268520415
1.77,-4.7344675280737265,-4.281591538966534
1.78,-5.0857554968526415,-4.518891028141131
1.79,-5.465713055126635,-4.712951717183226
1.8,-5.875604594825425,-4.860654440715419
1.81,-6.316455195140214,-4.961516065963859
1.82,-6.788933744738368,-5.01776362783629
1.83,-7.293208732587643,-5.034250432735975
1.84,-7.828774240713257,-5.018193184977429
1.85,-8.394245474078678,-4.978719895296436
1.86,-8.987126243719786,-4.926234849664777
1.87,-9.60355555444189,-4.871627517555569
1.8800000000000001,-10.238047124144122,-4.825374156139223
1.8900000000000001,-10.883244304138731,-4.796600632099858
1.9000000000000001,-11.529722992909694,-4.792189284038986
1.9100000000000001,-12.165885440057188,-4.816018782151184
1.92,-12.77799594738995,-4.86842231760389
1.93,-13.350411894832247,-4.945935807157888
1.94,-13.866056053095155,-5.041385112499445
1.95,-14.307155010509913,-5.144331468466685
1.96,-14.656232196023469,-5.241859848549763
1.97,-14.897295235205117,-5.319658579325198
1.98,-15.017104794739929,-5.363303084007604
1.99,-15.006369348683721,-5.359625591497596
2.0,-14.860692762883474,-5.298030142490534
2.0100000000000002,-14.58112036376345,-5.17160309251757
2.02,-14.174185339877283,-4.977878296511702
2.0300000000000002,-13.651439497212674,-4.719146385035632
2.04,-13.028539538046587,-4.402248672285926
2.05,-12.324029154898474,-4.037863143380611
2.06,-11.557991963510743,-3.6393627399125927
2.07,-10.750746270521338,-3.2213917873109175
2.08,-9.921717324944662,-2.7983517794238724
2.09,-9.088570541380024,-2.383003016863036
2.1,-8.266635501376562,-1.9853698281307255
2.11,-7.468606631320646,-1.6120872695384016
2.12,-6.704477708084914,-1.2662555036371392
2.13,-5.981653892841491,-0.947787741070266
2.14,-5.305183699762837,-0.6541630377574695
