Time,Truth,Reconstruction
3.84,-2.0369468700890367,-4.500175669397813
3.85,-2.1921490501491983,-4.5390133657944665
3.86,-2.356025472401578,-4.4428866670960305
3.87,-2.5291522345327455,-4.243740864206513
3.88,-2.7123103436221374,-3.984177768944376
3.89,-2.906458672548129,-3.713841109939947
3.9,-3.1127118066815256,-3.4853769550204126
3.91,-3.332321860192218,-3.3501153498712744
3.92,-3.566663280949101,-3.3536985744287633
3.93,-3.8172195996238716,-3.5319805516666642
3.94,-4.085570999797586,-3.907583239981295
3.95,-4.373381480837005,-4.487483243787823
3.96,-4.682384244437491,-5.261911806843073
3.97,-5.014363750565865,-6.204706409582211
3.98,-5.371132652084754,-7.275086682586672
3.99,-5.75450152500878,-8.420673829950161
4.0,-6.166238962610511,-9.581454209458265
4.01,-6.608019202766131,-10.694315413437103
4.0200000000000005,-7.081354026307113,-11.697758187786164
4.03,-7.587505234220782,-12.536403657169021
4.04,-8.127373643251772,-13.164962429820354
4.05,-8.701360329792955,-13.551398882024667
4.0600000000000005,-9.309195948272329,-13.679099892697614
4.07,-9.949734565888592,-13.547934530552915
4.08,-10.620709884970104,-13.174164721911636
4.09,-11.318454348502925,-12.589234639663385
4.1,-12.03758590449137,-11.837528422145983
4.11,-12.770673637176179,-10.973242725293314
4.12,-13.507902492763536,-10.056573057036077
4.13,-14.236769127087685,-9.149460016511469
4.14,-14.941855146634284,-8.311180786166627
4.15,-15.604739444731411,-7.594098091644357
4.16,-16.204125317554055,-7.039887919383573
4.17,-16.71626620714615,-6.676553240661662
4.18,-17.115770136330333,-6.516489892353391
4.19,-17.37684003818304,-6.555801175936896
4.2,-17.474958985408513,-6.774961482146337
4.21,-17.388953599900184,-7.140811704736713
4.22,-17.103271498158993,-7.609739207902964
4.23,-16.610206540518586,-8.131764634696683
4.24,-15.911727084491561,-8.65514155572271
4.25,-15.020541012193723,-9.130989491815335
4.26,-13.960094210556585,-9.51744337800245
4.2700000000000005,-12.763352594955398,-9.782828150566571
4.28,-11.470436567011863,-9.90746480278287
4.29,-10.125406509232445,-9.883882108369505
4.3,-8.772671651090297,-9.715429836124555
4.3100000000000005,-7.453559161011837,-9.413533109489025
4.32,-6.203518418541564,-8.99405099499666
4.33,-5.050272437515489,-8.47336044184645
4.34,-4.01301962129389,-7.8648429976589185
4.3500000000000005,-3.102595559020404,-7.1763885658733315
4.36,-2.322370861421971,-6.409354366386397
4.37,-1.669603776696417,-5.559158492819554
4.38,-1.136976766801744,-4.61739373709052
4.39,-0.7141008587227293,-3.575073569294584
4.4,-0.38884416913162984,-2.4264189616154477
4.41,-0.14841087088890628,-1.172498517259017
4.42,0.01984785939109842,0.17593938982247428
4.43,0.12787256811288786,1.5969626621699362
4.44,0.18654572951312715,3.057572425925727
4.45,0.20550825737069975,4.515462906595602
4.46,0.19309849913355523,5.922181640031496
4.47,0.15637568272426577,7.227234718635434
