0,1,2
-16.56356,-17.29934,37.55356
-16.544128,-15.407754,39.24211
-16.33544,-13.301722,40.542236
-15.939687,-11.077513,41.419075
-15.36827,-8.835022,41.868256
-14.640744,-6.6668696,41.91409
-13.782897,-4.649616,41.603756
-12.824342,-2.8384707,40.999104
-11.796021,-1.2658405,40.16797
-10.727977,0.05687322,39.176678
-9.647613,1.135353,38.08459
-8.578553,1.9875476,36.941044
-7.5400653,2.6389487,35.784332
-6.5469584,3.118585,34.6422
-5.6098256,3.456001,33.53325
-4.7355,3.6792216,32.46871
-3.9276223,3.8135624,31.454264
-3.1872346,3.8810766,30.491657
-2.513343,3.9004457,29.580044
-1.9034288,3.8871427,28.717012
-1.3538827,3.8537457,27.89934
-0.86036706,3.8103156,27.123514
-0.4181056,3.764784,26.38606
-0.022109712,3.7233212,25.683754
0.33264983,3.6906645,25.013721
0.65111715,3.6704094,24.373486
0.93806285,3.6652539,23.760975
1.1980253,3.6772065,23.174498
1.4352762,3.7077565,22.61272
1.6538025,3.7580159,22.074633
1.8573047,3.8288324,21.559513
2.0492024,3.9208827,21.066908
2.232649,4.034743,20.596607
2.4105506,4.1709466,20.148628
2.5855863,4.3300276,19.723215
2.760233,4.512548,19.320827
2.9367871,4.719121,18.942152
3.1173887,4.9504194,18.588108
3.3040402,5.2071776,18.259869
3.4986265,5.4901814,17.958872
3.7029295,5.800255,17.686853
3.918641,6.138229,17.445873
4.14737,6.5049043,17.238344
4.390644,6.9010024,17.06706
4.6499085,7.3270965,16.935242
4.926515,7.7835298,16.846554
5.221704,8.270316,16.805134
5.5365787,8.787012,16.815605
5.8720665,9.332577,16.883083
6.228873,9.905193,17.013134
6.607416,10.502078,17.211727
7.007756,11.11926,17.48513
7.4295015,11.7513485,17.839743
7.871707,12.391297,18.281866
8.332757,13.030179,18.817375
8.810243,13.657003,19.45131
9.300833,14.258606,20.18734
9.800156,14.819657,21.02715
10.302697,15.322842,21.96973
10.801742,15.749251,23.010633
11.289359,16.079054,24.141258
11.75648,16.292442,25.348257
12.193067,16.37088,26.61317
12.588388,16.298563,27.912437
12.93143,16.064001,29.217878
13.211401,15.661527,30.49771
13.418332,15.092543,31.718138
13.543711,14.366245,32.84538
13.581091,13.499664,33.847954
13.526612,12.516911,34.698963
13.37936,11.447667,35.37802
13.141518,10.325079,35.8726
12.818284,9.183321,36.178585
12.417568,8.055172,36.29997
11.949488,6.969907,36.24783
11.425752,5.951744,36.038754
10.8589735,5.018951,35.692997
10.262008,4.1836257,35.232624
9.647349,3.452036,34.679867
9.026648,2.8253665,34.055832
8.410349,2.3007014,33.37958
7.807472,1.8720785,32.667633
7.225507,1.5314995,31.93377
6.670404,1.2698157,31.189093
6.146653,1.0774492,30.442263
5.657407,0.94494337,29.699818
5.2046394,0.8633506,28.96652
4.789323,0.8244831,28.245718
4.411598,0.82105327,27.53965
4.0709467,0.8467298,26.849737
3.7663426,0.8961346,26.176796
3.4963908,0.9647994,25.521223
3.2594442,1.049098,24.883135
3.053706,1.1461661,24.26247
2.8773103,1.253816,23.659073
2.7283905,1.3704528,23.072733
2.6051307,1.4949948,22.503239
2.5058072,1.6268018,21.950394
2.4288182,1.7656108,21.414034
2.372705,1.9114796,20.89405
2.3361669,2.0647395,20.390385
2.31807,2.2259552,19.90305
2.317452,2.3958921,19.432129
2.3335238,2.57549,18.977787
2.365668,2.7658412,18.540281
2.4134371,2.9681752,18.11997
2.4765487,3.1838448,17.717333
2.5548823,3.4143155,17.332972
2.6484728,3.6611586,16.967651
2.7575061,3.926041,16.622303
2.8823137,4.2107177,16.298065
3.0233665,4.517022,15.996304
3.1812675,4.84685,15.718655
3.356746,5.2021422,15.467061
3.5506468,5.584858,15.243819
3.7639213,5.9969387,15.051626
3.9976115,6.4402604,14.89364
4.2528334,6.9165688,14.773527
4.5307527,7.4273934,14.695534
4.8325562,7.9739413,14.664535
5.159411,8.556957,14.686087
5.512414,9.176553,14.76647
5.8925304,9.83199,14.9127035
6.300512,10.521435,15.132528
6.736799,11.241651,15.4343405
7.2014003,11.987664,15.827056
7.6937523,12.75239,16.319874
8.212553,13.526248,16.921925
8.755575,14.29679,17.641768
9.319471,15.0484,18.486712
9.899561,15.762115,19.461954
10.489645,16.415663,20.569544
11.081847,16.983816,21.807196
11.666527,17.439137,23.167074
12.23229,17.753239,24.634642
12.7661495,17.898548,26.187803
13.253858,17.850555,27.796566
13.680444,17.590372,29.423452
14.030941,17.107338,31.024836
14.291283,16.401255,32.553295
14.449291,15.483821,33.96083
14.495652,14.378896,35.20264
14.424756,13.121352,36.240894
14.235281,11.754546,37.047997
13.930426,10.326748,37.60868
13.51775,8.887032,37.920715
13.00864,7.481307,37.994087
12.4174795,6.149037,37.848923
11.76063,4.921053,37.512608
11.055372,3.8185976,37.0166
10.318902,2.8534963,36.393486
9.567488,2.0291922,35.674515
8.815835,1.3423091,34.887905
8.076668,0.78441954,34.05783
7.360525,0.3437632,33.20405
6.6757236,0.00674946,32.34202
6.0284576,-0.24083784,31.4833
5.4229846,-0.4129489,30.636127
4.861869,-0.52266437,29.806046
4.3462434,-0.58183116,28.996508
3.8760734,-0.60088366,28.20941
3.4504044,-0.58879876,27.445541
3.067588,-0.55314,26.704931
2.7254777,-0.5001585,25.987133
2.4215937,-0.43492296,25.29141
2.1532624,-0.36146206,24.616888
1.9177247,-0.2829073,23.962633
1.7122248,-0.20162854,23.327728
1.534075,-0.119357795,22.711302
1.3807049,-0.03730012,22.11254
1.2496955,0.043770008,21.5307
1.138802,0.12342591,20.965117
1.0459663,0.20151886,20.415182
0.96932304,0.2781202,19.88035
0.90720016,0.3534737,19.360132
0.8581143,0.42795777,18.854082
0.82076484,0.5020552,18.361797
0.79402477,0.5763304,17.882912
0.7769314,0.65141195,17.417088
0.768676,0.7279809,16.964025
0.7685938,0.8067629,16.523445
0.77615446,0.88852364,16.095098
0.7909526,0.97406805,15.678762
0.8127002,1.0642412,15.274246
0.84121907,1.1599315,14.881386
0.8764347,1.2620763,14.500051
0.91837156,1.3716671,14.130148
0.9671492,1.4897594,13.771626
1.0229795,1.6174797,13.424485
1.0861653,1.7560363,13.088775
1.1571,1.9067302,12.764615
1.2362682,2.0709655,12.4522
1.3242477,2.2502632,12.151814
1.421712,2.446271,11.863852
1.5294342,2.6607778,11.588831
1.6482909,2.8957253,11.327422
1.7792685,3.1532187,11.080479
1.9234678,3.435538,10.849068
2.0821106,3.7451446,10.634514
2.2565458,4.084686,10.438451
2.448255,4.456994,10.2628765
2.6588564,4.865076,10.110227
2.8901086,5.3120966,9.983455
3.14391,5.80134,9.886128
3.4222946,6.3361588,9.822535
3.727422,6.9198895,9.79781
4.0615587,7.555738,9.8180685
4.4270477,8.246616,9.890559
4.826263,8.994919,10.023806
5.2615447,9.802233,10.227761
5.7351065,10.668949,10.513924
6.248911,11.593776,10.895417
6.804507,12.573128,11.386977
7.402812,13.60039,12.004812
8.043849,14.665069,12.766259
8.726413,15.751838,13.689165
9.447681,16.839579,14.790889
10.202776,17.90051,16.086855
10.984291,18.899593,17.58857
11.781833,19.794468,19.301107
12.58164,20.536247,21.220171
13.366369,21.071482,23.328983
14.115149,21.345558,25.595478
14.804034,21.307642,27.970486
15.406954,20.916843,30.38769
15.897174,20.148907,32.766106
16.249254,19.002253,35.015476
16.441294,17.501883,37.044308
16.45717,15.699841,38.76958
16.288431,13.671525,40.126278
15.935432,11.508109,41.074833
15.4075365,9.306449,41.60479
14.722274,7.158507,41.733994
13.903649,5.1423836,41.50375
12.979893,3.3164697,40.971333
11.981047,1.7172493,40.20167
10.936744,0.3603795,39.25978
9.874404,-0.7559448,38.205093
8.818006,-1.6465034,37.08795
7.7873964,-2.3344488,35.9482
6.798094,-2.8472676,34.81533
5.861445,-3.2136362,33.709652
4.985023,-3.46123,32.64392
4.1731515,-3.6153774,31.625072
3.4274762,-3.698376,30.655859
2.7475214,-3.7292805,29.736183
2.1311967,-3.723992,28.864174
1.5752403,-3.695525,28.036978
1.0755875,-3.6543515,27.25132
0.6276723,-3.6087756,26.50387
0.22666298,-3.5652914,25.79147
-0.13235633,-3.5289128,25.111269
-0.45425096,-3.5034626,24.460777
-0.7437398,-3.4918242,23.837883
-1.0053303,-3.4961522,23.24084
-1.243278,-3.5180492,22.668255
-1.4615654,-3.5587118,22.119034
-1.663895,-3.6190488,21.592375
-1.8536935,-3.699779,21.087732
-2.0341241,-3.801507,20.604795
-2.2081032,-3.9247844,20.14347
-2.378322,-4.0701566,19.703876
-2.547268,-4.238197,19.286343
-2.7172494,-4.4295325,18.891403
-2.8904176,-4.6448565,18.519814
-3.0687888,-4.884938,18.172562
-3.2542636,-5.1506157,17.850883
-3.4486454,-5.4427924,17.556295
-3.6536536,-5.7624116,17.290611
-3.8709345,-6.1104293,17.055983
-4.1020684,-6.4877744,16.854925
-4.3485694,-6.895293,16.690365
-4.6118817,-7.333682,16.565664
-4.8933682,-7.803399,16.484667
-5.1942887,-8.304558,16.451715
-5.515773,-8.836796,16.471678
-5.8587794,-9.399119,16.549944
-6.2240424,-9.989721,16.692404
-6.6120076,-10.605766,16.905386
-7.022748,-11.243159,17.19555
-7.4558697,-11.896294,17.569727
-7.9103994,-12.557788,18.034643
-8.384657,-13.218246,18.59661
-8.876123,-13.86605,19.26104
-9.381299,-14.487238,20.031904
-9.895578,-15.065517,20.911036
-10.413134,-15.582447,21.89737
-10.926852,-16.017881,22.986126
-11.428326,-16.350698,24.168032
-11.90793,-16.559853,25.428677
-12.355015,-16.625748,26.748133
0.47734594,1.7054279,18.668972
0.5957634,1.7396945,18.186848
0.70683175,1.7876079,17.71962
0.81255704,1.849341,17.266981
0.9147742,1.9251422,16.828705
1.0151714,2.0153544,16.404634
1.1153145,2.1204321,15.994698
1.2166692,2.2409544,15.598899
1.3206233,2.3776357,15.217332
1.4285077,2.5313349,14.850187
1.5416155,2.7030647,14.497762
1.6612208,2.8939967,14.160479
1.7885962,3.1054688,13.838902
1.9250282,3.3389883,13.533767
2.0718331,3.5962365,13.245999
2.2303705,3.8790672,12.976757
2.4020545,4.189506,12.727466
2.5883663,4.5297422,12.499866
2.7908614,4.9021144,12.29607
3.0111763,5.30909,12.118626
3.2510316,5.7532296,11.970586
3.5122302,6.2371373,11.855596
3.7966506,6.7633905,11.777979
4.106233,7.3344417,11.742845
4.442955,7.952489,11.756189
4.8087955,8.619299,11.825006
5.2056837,9.335981,11.957378
5.6354284,10.102697,12.162572
6.0996203,10.918297,12.451067
6.5995083,11.77987,12.834553
7.1358395,12.682215,13.325808
7.708659,13.617228,13.938454
8.31707,14.573223,14.686519
8.958945,15.534248,15.58375
9.630613,16.47944,16.642618
10.326505,17.382559,17.872974
11.038818,18.21183,19.280338
11.757214,18.93033,20.863873
12.468616,19.497076,22.614172
13.157171,19.869062,24.511143
13.80447,20.00432,26.522343
14.390065,19.865934,28.602285
14.892376,19.426695,30.693237
15.289946,18.673775,32.727856
15.562996,17.61255,34.633812
15.695115,16.26864,36.34
15.674858,14.6874,37.783546
15.49702,12.930588,38.916317
15.16333,11.070563,39.70979
14.682466,9.182997,40.15717
14.06933,7.339433,40.272556
13.34376,5.6010394,40.08741
12.528845,4.014463,39.645287
11.649136,2.6101472,38.995995
10.728976,1.4028801,38.19017
9.791126,0.39396578,37.275074
8.855773,-0.4257138,36.291817
7.9399447,-1.0724293,35.274025
7.057276,-1.5666081,34.24765
6.2180624,-1.9303852,33.23157
5.429506,-2.1857915,32.238625
4.696082,-2.353543,31.276798
4.019964,-2.4523346,30.350416
3.4014516,-2.498513,29.461157
2.8393755,-2.5060172,28.608925
2.3314655,-2.4864872,27.7925
1.8746618,-2.4494696,27.010033
1.4653792,-2.402668,26.259394
1.0997187,-2.3522072,25.538393
0.77363557,-2.3028848,24.844934
0.48306832,-2.2584069,24.17709
0.22403334,-2.2215943,23.533134
-0.0073069003,-2.194566,22.91157
-0.2145988,-2.1788933,22.31111
-0.40127027,-2.1757326,21.730665
-0.5705175,-2.1859353,21.169329
-0.7253025,-2.2101395,20.626352
-0.868359,-2.2488453,20.101137
-1.0022042,-2.3024776,19.593212
-1.1291542,-2.3714354,19.102219
-1.2513435,-2.4561324,18.627918
-1.3707448,-2.5570316,18.170172
-1.4891905,-2.6746693,17.72895
-1.608394,-2.8096776,17.304335
-1.7299715,-2.9628005,16.896519
-1.855462,-3.134907,16.505827
-1.9863468,-3.327,16.132723
-2.1240687,-3.5402226,15.7778225
-2.2700493,-3.775864,15.441931
-2.425704,-4.0353556,15.126055
-2.592457,-4.320272,14.831438
-2.7717533,-4.6323185,14.559604
-2.965068,-4.973321,14.312389
-3.1739151,-5.3451996,14.092003
-3.3998508,-5.749942,13.901073
-3.6444728,-6.1895523,13.742718
-3.9094172,-6.665997,13.6206045
-4.1963453,-7.181117,13.539033
-4.5069265,-7.7365246,13.503004
-4.842807,-8.33346,13.518294
-5.2055693,-8.972616,13.591529
-5.596677,-9.653913,13.730223
-6.0173974,-10.376223,13.94281
-6.468707,-11.137039,14.238613
-6.9511685,-11.932086,14.627753
-7.4647794,-12.754873,15.120954
-8.008795,-13.596212,15.72922
-8.581514,-14.443726,16.463346
-9.180051,-15.281385,17.333212
-9.800072,-16.089165,18.346844
-10.4355545,-16.842892,19.509237
-11.078551,-17.514433,20.82094
-11.7190275,-18.072344,22.276503
-12.344798,-18.483118,23.862928
-12.941626,-18.713112,25.55835
-13.493521,-18.731161,27.331228
-13.983297,-18.511736,29.140442
-14.393385,-18.038307,30.936493
-14.706874,-17.306461,32.66408
-14.908728,-16.326143,34.265903
-14.98702,-15.122467,35.68736
-14.934049,-13.734698,36.88149
-14.747159,-12.213355,37.81336
-14.429123,-10.615791,38.46308
-13.988029,-9.000953,38.82697
-13.4366665,-7.424193,38.916637
-12.791526,-5.932967,38.756424
-12.071539,-4.5639772,38.379658
-11.296752,-3.3419528,37.82454
-10.487085,-2.2799482,37.130337
-9.661296,-1.3807591,36.33429
-8.836206,-0.63900596,35.469513
-8.026226,-0.043429866,34.563858
-7.2431245,0.42092633,33.639576
-6.496027,0.7708635,32.713573
-5.7915626,1.0235851,31.798058
-5.1341147,1.1956723,30.901306
-4.52613,1.3024269,30.028507
-3.9684455,1.3575084,29.182522
-3.4606018,1.3727883,28.364536
-3.0011423,1.3583573,27.574604
-2.5878701,1.3226254,26.812046
-2.2180727,1.2724779,26.075758
-1.8887067,1.213455,25.364433
-1.5965488,1.1499379,24.676693
-1.3383142,1.0853269,24.011185
-1.1107479,1.0222067,23.366638
-0.9106922,0.962494,22.741886
-0.73513424,0.9075679,22.135876
-0.58123827,0.8583808,21.547667
-0.44636434,0.8155538,20.976425
-0.32807744,0.7794566,20.421412
-0.22414853,0.75027376,19.881962
-0.13254982,0.7280591,19.35749
-0.051445886,0.71277994,18.847466
0.020818254,0.7043532,18.351406
0.0857309,0.70267403,17.868877
0.14462864,0.70763814,17.399477
0.19871172,0.71916026,16.942833
0.24905954,0.73718786,16.498606
0.29664585,0.76171255,16.066479
0.3423534,0.79277855,15.6461525
0.386988,0.83048993,15.237357
0.43129185,0.8750167,14.839841
0.47595605,0.92659956,14.453374
0.52163243,0.98555523,14.07775
0.56894493,1.0522807,13.712786
0.6184998,1.1272578,13.358328
0.6708959,1.2110593,13.01425
0.7267341,1.3043536,12.68046
0.78662664,1.4079115,12.356906
0.8512062,1.5226133,12.043581
0.9211344,1.6494561,11.740528
0.99711096,1.7895637,11.447853
1.0798825,1.9441947,11.165736
1.170251,2.114754,10.894442
1.2690839,2.3028035,10.634336
1.3773221,2.5100737,10.385912
1.4959908,2.7384758,10.149805
1.6262084,2.990113,9.926827
1.7691972,3.2672923,9.718005
1.9262925,3.5725322,9.524617
2.0989528,3.9085708,9.348246
2.2887695,4.2783666,9.19084
2.4974737,4.685093,9.054789
2.7269444,5.1321235,8.943004
2.9792113,5.6230035,8.859023
3.2564542,6.1614,8.807128
3.5609982,6.7510257,8.792476
3.8952975,7.39553,8.821254
4.2619114,8.098339,8.900842
4.663462,8.862435,9.039994
5.1025734,9.690064,9.24901
5.5817804,10.5823345,9.539901
6.103409,11.538709,9.926507
6.6694064,12.556358,10.424544
7.2811236,13.62936,11.051512
7.9390316,14.747754,11.826406
8.64237,15.896468,12.769131
9.388723,17.054178,13.899512
10.17353,18.192225,15.235787
10.989545,19.273787,16.79249
11.826299,20.253576,18.577679
12.6696205,21.078459,20.589592
13.50132,21.689373,22.813004
14.299173,22.024933,25.215775
15.037327,22.026876,27.746397
15.687278,21.64711,30.3335
16.219467,20.85558,32.88824
16.605461,19.64757,35.31021
16.820528,18.04868,37.496597
16.846247,16.115767,39.353535
16.672731,13.932886,40.807407
16.300007,11.60252,41.813793
15.738269,9.2336855,42.36181
15.006924,6.929456,42.473133
14.132614,4.7764854,42.196095
13.146613,2.838345,41.596718
12.082042,1.153292,40.748886
10.971341,-0.2640923,39.725574
9.844273,-1.4186608,38.592453
8.726578,-2.3292942,37.40418
7.6392965,-3.023528,36.203094
6.5986147,-3.5329723,35.019733
5.616118,-3.8898604,33.874367
4.69929,-4.124736,32.779034
3.8521333,-4.2651134,31.739607
3.075826,-4.334874,30.757612
2.3693426,-4.3541584,29.831758
1.7300117,-4.3395705,28.959082
1.1539931,-4.304542,28.135784
0.63667005,-4.259764,27.357803
0.17296223,-4.213623,26.621183
-0.24243009,-4.1726074,25.922285
-0.6148432,-4.141675,25.2579
-0.949516,-4.1245646,24.625294
-1.2514969,-4.1240644,24.0222
-1.525582,-4.142231,23.4468
-1.7762789,-4.1805725,22.897686
-2.0077896,-4.240197,22.37382
-2.224007,-4.321931,21.874502
-2.4285223,-4.426411,21.399336
-2.62464,-4.554161,20.948202
-2.8153963,-4.7056456,20.52125
-3.0035813,-4.8813095,20.118876
-3.191763,-5.0816054,19.74173
-3.3823078,-5.307009,19.390713
-3.5774047,-5.5580215,19.06699
-3.7790825,-5.8351636,18.772
-3.989227,-6.1389575,18.507477
-4.209593,-6.469898,18.275465
-4.441812,-6.8284125,18.07835
-4.687397,-7.2148075,17.918873
-4.947736,-7.6292014,17.800156
-5.224085,-8.071441,17.725718
-5.5175476,-8.540998,17.699476
-5.829051,-9.036859,17.725758
-6.1593065,-9.557374,17.809254
-6.5087657,-10.100111,17.954987
-6.8775597,-10.6616745,18.168222
-7.26543,-11.237527,18.454336
-7.671649,-11.821793,18.818636
-8.094926,-12.4070835,19.26611
-8.53331,-12.984347,19.801104
-8.984093,-13.542767,20.42692
-9.443704,-14.069748,21.145344
-9.907635,-14.551025,21.956081
-10.370376,-14.970927,22.856195
-10.825401,-15.312834,23.839518
-11.265205,-15.559856,24.896137
-11.681411,-15.695739,26.012049
-12.064966,-15.705945,27.169025
-12.406429,-15.578886,28.344837
-12.696347,-15.307147,29.513847
-12.925709,-14.888599,30.648067
-13.086446,-14.327198,31.718563
-13.171947,-13.633335,32.697178
-13.177523,-12.823623,33.55836
-13.100781,-11.920071,34.28087
-12.94186,-10.948724,34.849174
-12.703488,-9.937903,35.25435
-12.390862,-8.916275,35.49429
-12.011351,-7.9109883,35.57339
-11.574068,-6.9460926,35.501606
-11.08935,-6.041404,35.293186
-10.568204,-5.2118764,34.965233
-10.02177,-4.4674726,34.536243
-9.460844,-3.8134534,34.024864
-8.895493,-3.250969,33.44885
-8.3347645,-2.7778232,32.824383
-7.78651,-2.3893008,32.16563
-7.257294,-2.0789633,31.484602
-6.7523904,-1.8393542,30.791145
-6.2758355,-1.6625875,30.093119
-5.83053,-1.540802,29.39663
-5.418366,-1.4664935,28.706291
-5.040367,-1.4327378,28.025503
-4.6968346,-1.4333249,27.356703
-4.387488,-1.4628221,26.701582
-4.111594,-1.5165875,26.061285
-3.8680859,-1.5907472,25.436552
-3.655664,-1.6821493,24.82785
-3.4728858,-1.7883048,24.235458
-3.3182383,-1.9073219,23.659548
-3.1901984,-2.0378397,23.100227
-3.0872822,-2.1789634,22.557589
-3.0080812,-2.330205,22.031736
-2.9512923,-2.491428,21.522804
-2.9157386,-2.6628003,21.030985
-2.900384,-2.8447516,20.556532
-2.904343,-3.0379364,20.099781
-2.9268858,-3.2432044,19.66117
-2.9674428,-3.4615731,19.241236
-3.025601,-3.694205,18.840656
-3.1011038,-3.9423873,18.460243
-3.1938477,-4.207513,18.100983
-3.303875,-4.491062,17.764048
-3.4313688,-4.794583,17.450829
-3.5766442,-5.1196685,17.162968
-3.740139,-5.4679313,16.902386
-3.9224029,-5.840969,16.671328
-4.1240826,-6.2403245,16.472393
-4.3459053,-6.667433,16.308584
-4.588658,-7.123555,16.18335
-4.853161,-7.6096954,16.100618
-5.140235,-8.126495,16.064846
-5.450662,-8.67411,16.081028
-5.785135,-9.252051,16.15473
-6.144194,-9.859003,16.292053
-6.528156,-10.492607,16.49961
-6.937022,-11.149223,16.784416
-7.370375,-11.823661,17.153734
-7.8272567,-12.508898,17.614845
-8.306031,-13.195811,18.174707
-8.80424,-13.872933,18.839502
-9.318446,-14.526291,19.614065
-9.844087,-15.1393585,20.501173
-10.37534,-15.693203,21.500738
-10.905038,-16.166876,22.608921
-11.424629,-16.53812,23.817265
-11.924235,-16.784422,25.111935
-12.39282,-16.88443,26.473211
-12.818489,-16.81966,27.875414
-13.188937,-16.57638,29.287357
-13.492026,-16.147438,30.673506
-13.716476,-15.533804,31.995777
-13.852606,-14.745491,33.215942
-13.893053,-13.801664,34.298355
-13.833392,-12.729765,35.212666
-13.672561,-11.563704,35.93615
-13.413035,-10.341322,36.455307
-13.060734,-9.10147,36.766434
-12.624634,-7.8811126,36.87522
-12.116186,-6.7128606,36.79542
-11.54857,-5.623203,36.5469
-10.935891,-4.631569,36.15338
-10.292414,-3.750197,35.64027
-9.631883,-2.9846652,35.03273
-8.966978,-2.334874,34.35425
-8.308941,-1.7962645,33.625683
-7.6673427,-1.3610848,32.864746
-7.0500016,-1.0195613,32.08591
-6.4630036,-0.76089686,31.300568
-5.910812,-0.5740598,30.51736
-5.3964286,-0.44836193,29.742596
-4.9215846,-0.3738492,28.980675
-4.4869456,-0.34153703,28.23452
-4.092311,-0.34352523,27.505926
-3.7367997,-0.37302518,26.79587
-3.4190233,-0.42432693,26.104752
-3.13723,-0.4927286,25.432589
-2.8894327,-0.57444423,24.779158
-2.6735134,-0.666503,24.144093
-2.4873087,-0.7666466,23.52696
-2.3286762,-0.8732322,22.927309
-2.195547,-0.9851415,22.344698
-2.085965,-1.101701,21.778723
-1.9981147,-1.2226108,21.229017
-1.9303403,-1.347884,20.69527
-1.8811582,-1.4777964,20.17723
-1.849263,-1.6128439,19.674696
-1.8335296,-1.7537087,19.187529
-1.8330135,-1.9012334,18.715656
-1.8469467,-2.0563996,18.25907
-1.8747339,-2.2203133,17.817835
-1.9159474,-2.3941953,17.392097
-1.9703214,-2.5793731,16.982094
-2.037747,-2.7772784,16.588161
-2.1182666,-2.9894445,16.210752
-2.2120697,-3.217507,15.850457
-2.319488,-3.4632032,15.5080185
-2.4409924,-3.728373,15.184361
-2.5771883,-4.0149565,14.880621
-2.7288134,-4.3249907,14.598179
-2.8967333,-4.6606,14.3387
-3.0819366,-5.023985,14.104185
-3.2855308,-5.4173975,13.897014
-3.5087333,-5.8431096,13.720014
-3.7528603,-6.3033667,13.576522
-4.019314,-6.8003235,13.470456
-4.309559,-7.3359547,13.406393
-4.6250954,-7.911942,13.389644
-4.967422,-8.529522,13.4263315
-5.3379817,-9.189294,13.523451
-5.7380977,-9.890981,13.688921
-6.1688857,-10.633129,13.931585
-6.631148,-11.412759,14.261176
-7.1252346,-12.224947,14.6881895
-7.650882,-13.06236,15.22365
-8.207016,-13.914757,15.878734
-8.791532,-14.768489,16.664204
-9.401039,-15.606056,17.58962
-10.030608,-16.40581,18.6623
-10.673514,-17.141893,19.886034
-11.321018,-17.784569,21.259586
-11.962228,-18.301067,22.77509
-12.584079,-18.657085,24.4165
-13.171501,-18.818998,26.1584
-13.707802,-18.756733,27.96544
-14.175323,-18.447113,29.792778
-14.5563545,-17.877281,31.587793
-14.8342705,-17.04764,33.293156
-14.994785,-15.973696,34.8511
-15.027197,-14.686266,36.2084
-14.92543,-13.229743,37.321304
-14.688734,-11.658517,38.159622
-14.32189,-10.032059,38.709145
-13.834912,-8.40948,38.97206
-13.24226,-6.8444734,38.96538
-12.561699,-5.381413,38.71773
-11.812979,-4.0530534,38.265347
-11.016492,-2.8798993,37.647884
-10.192076,-1.8709977,36.904778
-9.358056,-1.025704,36.072445
-8.530575,-0.33594364,35.18253
-7.723205,0.2114524,34.26108
-6.946816,0.6326304,33.32849
-6.2096334,0.94498026,32.399918
-5.51744,1.1658351,31.486027
-4.873858,1.3115834,30.593828
-4.280675,1.397128,29.727507
-3.7381732,1.4356157,28.889166
-3.2454464,1.4383608,28.079443
-2.800684,1.4148977,27.298002
-2.401422,1.3731114,26.543917
-2.044753,1.3194108,25.815926
-1.7275004,1.2589165,25.112633
-1.4463574,1.1956488,24.432623
-1.197995,1.1327047,23.774534
-0.9791445,1.0724193,23.137106
-0.7866572,1.0165088,22.519194
-0.61754537,0.96619487,21.919767
-0.46900886,0.92231137,21.33792
-0.33844984,0.8853942,20.77284
-0.22347787,0.8557569,20.223818
-0.12190845,0.83355284,19.690212
-0.031755943,0.8188262,19.171461
0.048776943,0.81155366,18.667055
0.121312365,0.8116778,18.17653
0.1873121,0.8191337,17.699476
0.24809317,0.83387053,17.235506
0.30484378,0.85586816,16.784275
0.3586392,0.8851506,16.34546
0.41045728,0.92179704,15.918773
0.4611933,0.9659502,15.5039425
0.51167434,1.0178237,15.10073
0.56267285,1.0777087,14.70892
0.6149193,1.1459793,14.328324
0.6691147,1.2230983,13.958789
0.7259417,1.309623,13.600188
0.786076,1.4062108,13.252438
0.8501966,1.5136261,12.915493
0.91899604,1.6327466,12.58936
0.9931903,1.7645715,12.274101
1.0735285,1.9102302,11.969848
1.1608027,2.0709903,11.676807
1.2558571,2.2482686,11.395283
1.3595984,2.4436407,11.125688
1.4730047,2.6588528,10.8685665
1.5971359,2.8958306,10.624624
1.7331437,3.1566913,10.394753
1.8822811,3.4437516,10.180073
2.045912,3.7595344,9.981972
2.2255213,4.1067724,9.802166
2.4227223,4.488406,9.642756
2.6392643,4.9075713,9.5063095
2.8770375,5.367579,9.395942
3.1380737,5.871878,9.315425
3.4245446,6.423993,9.269303
3.7387502,7.027438,9.26303
4.0831013,7.685587,9.303113
4.4600854,8.401496,9.397279
4.872221,9.177661,9.554636
5.321983,10.015691,9.785831
5.8117046,10.915889,10.103188
6.343442,11.876706,10.520779
6.9187913,12.894069,11.054411
7.5386553,13.960567,11.721458
8.202946,15.064511,12.540461
8.910222,16.18889,13.53041
0.5255501,0.5288988,18.88089
0.52796894,0.57270414,18.386915
0.5344471,0.6190655,17.906199
0.54485863,0.6683411,17.438437
0.5591255,0.72092944,16.983337
0.577217,0.7772696,16.540632
0.5991491,0.8378423,16.110062
0.6249841,0.9031722,15.691393
0.65483063,0.9738315,15.284409
0.68884385,1.0504436,14.888918
0.7272261,1.1336892,14.504754
0.77022827,1.2243105,14.13178
0.81815135,1.3231198,13.769891
0.8713487,1.4310055,13.419021
0.9302283,1.5489415,13.079148
0.99525684,1.6779951,12.750302
1.066963,1.8193376,12.432574
1.1459417,1.9742543,12.126122
1.2328602,2.1441555,11.831192
1.3284624,2.3305883,11.548127
1.4335759,2.5352488,11.27739
1.5491186,2.7599926,11.019583
1.6761062,3.0068483,10.775478
1.8156589,3.2780266,10.546048
1.9690105,3.5759296,10.332507
2.137515,3.9031575,10.136355
2.3226552,4.262509,9.959441
2.526048,4.656976,9.804021
2.7494502,5.0897326,9.672841
2.9947612,5.5641036,9.569232
3.2640219,6.083522,9.497211
3.559408,6.651458,9.461607
3.8832157,7.2713194,9.468195
4.237839,7.9463058,9.523848
